,Country Name,Country Code,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018
219,Slovak Republic,SVK,203.50627136,212.22207642,254.12765503,344.47335815,511.52987671,601.31323242,729.01324463,1029.30041504,1251.67724609,1320.09301758,1296.54284668,1352.43835449,1319.43835449,1370.46765137,1289.34838867,1108.87817383,1175.5970459,1189.07226563,1299.91137695
220,Slovenia,SVN,796.64703369,826.22576904,944.87139893,1203.06347656,1368.64868164,1449.18920898,1541.66430664,1795.95043945,2179.45239258,2125.05688477,2017.14660645,2147.80517578,1974.85400391,2055.38134766,2062.38476563,1775.86083984,1835.40734863,1925.03479004,2169.57910156
221,Sweden,SWE,2173.19384766,2155.44018555,2458.13012695,3109.14868164,3486.53540039,3545.95507813,3763.10546875,4307.14453125,4626.63867188,4137.5,4420.25976563,6354.29199219,6254.64501953,6696.1171875,6605.98730469,5595.03320313,5674.47753906,5838.21533203,5981.70605469
222,Eswatini,SWZ,79.68417358,78.20019531,77.6235733,137.04960632,183.92892456,227.47303772,248.58961487,263.86819458,277.90585327,292.29440308,358.12390137,380.85736084,354.07363892,315.44937134,293.08114624,259.51907349,233.63514709,273.17822266,271.14007568
223,Sint Maarten (Dutch part),SXM,,,,,,,,,,,,,,,,,,,
224,Seychelles,SYC,349.9909668,407.33175659,378.22894287,440.62420654,499.00079346,516.03625488,531.09979248,469.20864868,426.68798828,362.47619629,513.08441162,531.92407227,655.69146729,641.06793213,675.30340576,665.45111084,772.44891357,777.85449219,833.07897949
225,Syrian Arab Republic,SYR,54.21872711,58.47392654,63.93671417,61.29418945,61.67289352,63.55982208,65.62462616,75.41347504,86.41690063,90.49646759,92.73750305,80.71446228,69.83010864,,,,,,
226,Turks and Caicos Islands,TCA,,,,,,,,,,,,,,,,,,,
227,Chad,TCD,10.23765469,11.79921436,18.12550163,18.198349,28.227394099999998,31.98035049,34.6416626,34.82590866,37.71233368,35.68569183,36.28798676,38.49904251,37.41161346,39.95672226,43.72490692,35.09303284,34.352211,29.49969864,29.23851013
228,East Asia & Pacific (IDA & IBRD countries),TEA,37.951893888499,39.0832891137584,43.6062946916953,49.8002784896661,56.017139879644496,64.3272343791568,73.8762673025658,88.4299919342078,115.612813042574,137.417849784082,159.754676192106,198.72087534492297,232.32711774647203,263.91032625463,287.35224760196,306.334193405851,311.542491191817,341.808802233195,387.213812775543
229,Europe & Central Asia (IDA & IBRD countries),TEC,106.54995233835399,115.422620375251,135.40367671738997,163.99203527762302,204.562169741567,254.85819023542098,306.424658533595,389.713905169444,490.323614228245,423.18702864233904,456.49881425867403,507.20725823994303,532.183600113357,566.884351261533,537.465726119715,418.54363921898397,408.220270393945,456.276032017044,475.83505663666296
230,Togo,TGO,10.0020895,10.01389408,11.27595139,13.87164688,15.23324203,16.12846947,16.95442963,19.91258812,24.14238548,26.69591522,31.4792347,35.15558624,35.11561584,39.1137619,40.70421219,35.66401672,39.26917267,37.47055817,41.83677292
231,Thailand,THA,62.264949800000004,57.29465866,69.9021225,76.5091095,83.49951172,91.44425964,104.44601440000001,126.84955597,151.50726318,152.48556519,172.09297180000002,195.97273254,206.46482849,212.99855042,219.29573059,214.20657349,224.99452209,252.07806396,275.91650391
232,Tajikistan,TJK,5.97125244,7.67240763,8.35373688,11.17181587,14.93279171,17.73142815,20.43570137,29.1230545,42.08819199,39.581863399999996,42.9864502,49.65073395,57.97858429,68.94046021,74.59780884,64.16710663,56.20223236,58.16766357,59.84311676
233,Turkmenistan,TKM,76.63774109,123.79406738,132.51860046,208.86752319,319.25836182,345.14273071,374.18310547,281.93478394,255.47665405,194.2538147,221.79844666,276.65042114,318.80361938,376.21679688,437.74581909,405.12609863,423.05987549,456.73553467,460.17514038
234,Latin America & the Caribbean (IDA & IBRD countries),TLA,286.927917464979,280.73630242517504,238.27943180279598,246.772404462385,281.152475044959,336.60773159627996,400.49841742970597,475.651136459319,546.025675953849,548.521690013258,654.99628664567,730.214973860198,734.954994645278,756.767840869093,758.124300163397,672.255511792367,631.45199504525,721.1401942584979,660.066139928366
235,Timor-Leste,TLS,,,,14.702826500000002,19.33460426,24.51493263,26.80820465,29.59138489,42.76674271,49.46465683,52.1896553,64.26586914,71.61464691,103.2798233,93.70611572,102.22695923,93.38000488,86.74797058,93.69417572
236,Middle East & North Africa (IDA & IBRD countries),TMN,80.0807062435734,85.05642743346941,86.2795722286363,83.6791401249043,96.3382120334137,108.010408037053,121.18010966368901,148.05318572491,180.590285600512,204.89686300195598,225.53986623394698,255.58845430229698,266.102676691427,255.08272177764198,253.90450404034002,240.912088700064,262.16451225019904,264.57191982871797,273.539699800745
237,Tonga,TON,58.27169418,59.96763992,68.0438385,74.03245544,110.70254517,116.76342009999999,159.3008728,144.00927734,202.76853943,126.35308075,177.96894836,169.75524902,226.49685669,183.2253418,226.12745667,187.3837738,215.39395142,232.75964355,236.93453979
238,South Asia (IDA & IBRD),TSA,17.4912260472791,18.2615237282835,18.831249569786,20.1902197790018,22.916456751669397,25.5395003501036,27.7548581155845,33.2976379028388,35.1148389969312,35.6080178263551,41.427843403728396,44.725502046848604,44.970776972314205,51.3531769824327,53.0585788160841,55.100075260480395,56.932316435005504,64.2935409709752,67.1560880826281
239,Sub-Saharan Africa (IDA & IBRD countries),TSS,32.2619844358993,30.149049668983302,28.7128466338381,41.3647776087475,50.0589037542221,56.20080107350061,62.53868340445,69.2458130340616,74.2972899876657,73.5349765899775,83.6827435899136,91.8185023125818,91.4761404959923,93.2563120226201,92.85356545165979,86.61439709054599,79.7399544446313,84.1891898851748,83.24364885684759
240,Trinidad and Tobago,TTO,277.21578979,284.29602051,338.28552246,374.00271606,449.84872437,553.06860352,593.2364502,696.38708496,784.50317383,810.79681396,861.51055908,911.38299561,934.34265137,1013.18231201,1054.44580078,1107.18554688,1106.50854492,1128.59362793,1123.42370605
241,Tunisia,TUN,111.66085052,114.88658905,125.91226959,150.82670593,169.67736816,172.34443665,181.3711853,205.00958252,233.33903503,234.10635376,243.71401978,274.30752563,274.34341431,289.54177856,293.09716797,270.46969604,258.75515747,252.72486877,251.54672241
242,Turkey,TUR,199.49937439,153.62274169999998,186.69137573,238.68717957,299.56063843,364.90805054,416.92852783,512.8482666,570.85894775,500.19305419999995,539.32714844,531.4185791,524.25030518,551.40124512,525.84472656,453.11648560000003,466.79479979999996,442.61761475,389.86557007
243,Tuvalu,TUV,359.10177612,272.0803833,218.12919617,287.87768555,228.37380981,242.88703918,298.6590271,295.29885864,314.48632813,375.97106934,500.05596924,567.47424316,532.04663086,628.64202881,567.96411133,531.26647949,547.8984375,633.36108398,692.52111816
244,Tanzania,TZA,12.6108675,15.53204632,17.41364098,20.81579018,23.90641594,28.24069595,36.27006531,36.90998459,36.88764572,34.07072067,37.53247833,38.04220581,42.28381729,43.77843857,40.15260315,33.58756638,37.18800735,35.4696846,36.82281494
245,Uganda,UGA,19.10987282,20.65848732,22.57953644,22.38943672,31.77279472,39.42023468,44.78743744,53.47136688,59.04119873,57.60364151,65.54209137,56.27164841,55.96831131,52.21765137,52.90937424,43.72704315,42.19992828,41.95800781,43.13787842
246,Ukraine,UKR,35.13175964,44.78644179999999,52.87649155,68.91546631,84.58253479,116.33116913,148.37510681,185.91156006,215.78677368,168.28643799,202.34086609,243.78082275,275.2192688,280.97668457,212.7696991,157.57748413,157.53770447,187.3952179,228.39007568
247,Upper middle income,UMC,102.897711916469,103.455988085476,100.895291665935,111.90875551303101,130.471618350195,155.043489497588,182.514204585579,220.916380739262,267.567606951975,279.50116032639704,325.151257591467,379.08582895303596,406.626850479997,433.48731731849097,446.387562037484,424.014365228122,417.419826299159,466.20148714214105,486.42638938370203
248,Uruguay,URY,687.93054199,668.95794678,430.25042725,378.65307617,371.60061646,440.45199585,495.2510376,571.99188232,802.45715332,816.29486084,1030.6217041000002,1229.37780762,1329.65795898,1497.06884766,1476.20080566,1406.52233887,1450.14489746,1648.87463379,1590.04821777
249,United States,USA,4564.45507813,4914.94042969,5332.49316406,5741.29931641,6103.58447266,6454.68310547,6821.10742188,7172.16601563,7410.70068359,7681.24755859,7930.15136719,8130.75634766,8399.23925781,8599.52734375,9023.61132813,9491.09082031,9877.87109375,10209.63085938,10623.84960938
250,Uzbekistan,UZB,35.50957489,30.33938026,24.39394188,25.49855804,27.88423538,32.32670975,37.71009445,46.53120804,60.81357193,71.42124939,85.18738556,100.09022522,117.570755,130.42457581,117.65130615,131.83302307,129.17277527,93.00417328,82.26926422
251,St. Vincent and the Grenadines,VCT,157.93586731,171.39845276,184.00230408,186.05574036,195.94268799,204.61106873,216.42692566,251.11401367,262.36767578,270.04330444,286.35494995,278.78964233,299.60882568,303.3605957,291.06469727,282.71343994,294.16442871,310.64202881,329.25665283
252,"Venezuela, RB",VEN,355.14562988,391.50839233,285.63201904,245.40792847,293.34484863,333.33950806,553.40875244,658.04937744,731.87005615,886.77722168,945.89300537,786.2913208,837.36999512,697.52966309,698.87445068,663.76733398,505.40612793,524.91345215,256.94689941
253,British Virgin Islands,VGB,,,,,,,,,,,,,,,,,,,
254,Virgin Islands (U.S.),VIR,,,,,,,,,,,,,,,,,,,
255,Vietnam,VNM,18.91674423,23.18782616,19.65594101,22.37121964,28.7441864,35.03743744,42.29331589,49.50850296,59.16986084,64.43672943,78.63555908,89.58512878,108.93997192,119.52192688,117.41460419,117.86289215,124.05941010000001,140.16532898,151.68611145
256,Vanuatu,VUT,48.71302414,46.25571823,52.87108231,55.42980957,63.296772,62.3782196,68.08332062,73.1243515,82.50093842,83.70121002,100.13548279,114.20265961,117.96515656,129.78491211,106.72694397,116.49732971,82.24130249,85.10228729,105.39158629999999
257,World,WLD,479.83046654059194,492.99154460454,523.288681140038,587.496490763541,646.893719752848,685.908919522887,727.923237856341,797.342397564531,864.322747860046,875.7328927389059,914.20281203498,988.72874939249,998.981635227277,1015.70095926429,1039.81452751141,998.976678471338,1020.7058319568499,1064.73264968885,1110.81490487749
258,Samoa,WSM,63.03668213,58.87117767,76.19980621,85.76576996,109.05974579,126.31748962,138.65979004,153.5153656,163.0090332,179.21144104,192.77427673,220.39118958,205.15324402,257.50198364,259.27441406,223.18096924,227.06779480000003,235.40707397,227.32792664
259,Kosovo,XKX,,,,,,,,,,,,,,,,,,,
260,"Yemen, Rep.",YEM,25.82774544,27.19543648,28.01715851,35.71838379,39.15239334,43.37588501,51.00078583,59.23065186,70.82818604,66.81106567,68.86593628,65.56300354,75.14369965,79.7281189,81.05194855,73.17674255,,,
261,South Africa,ZAF,225.53433228,198.68179321,172.22772217,259.36337280000004,329.23864746,361.01333618,369.00524902,392.03070068,377.08743286,417.1151123,543.44128418,600.34326172,581.56524658,527.2868041999999,509.7901001,469.98825073,426.83197021,497.04705811,525.95690918
262,Zambia,ZMB,24.72463989,25.0923233,25.96962738,31.30976868,37.97074127,48.21477509,61.57552338,48.94664383,55.93905258,51.35781097,55.3928299,57.88014603,69.29530334,88.12820435,67.49678802,59.33764267,57.36268997,67.50799561,75.99179077
263,Zimbabwe,ZWE,,,,,,,,,,,99.34855652,88.38669586,90.28307343,101.67493439,116.71053314,107.68700409,113.40885925,112.74193573,140.3203125
